3253|"Ochna thomasiana Engl. & Gilg ex Gilg"
3256|"Salvia farinacea Benth."
3257|"Coleus sp."
3258|"Thunbergia kirkii Hook.f."
3260|"Tabebuia rosea (Bertol.) DC."
3263|"Brunfelsia undulata Sw."
3264|"Brunfelsia americana L."
3265|"Poranopsis paniculata (Roxb.) Roberty"
3266|"Voacanga grandifolia (Miq.) Rolfe"
3267|"Dracaena surculosa Lindl. var. maculata Hook .f."
3268|"Asparagus sp."
3269|"Alpinia sp."
3270|"Triadica sebifera (L.) Small"
3272|"Cinnamomum camphora (L.) J.Presl"
3273|"Alternanthera bettzickiana (Regel) Voss"
3274|"Plumeria obtusa L. var.obtusa"
3276|"Eravatamia divaricata (L.) Burkill"
3277|"Allamanda cathartica L."
3278|"Cyperus prolifer Lam."
3279|"Cyperus papyrus L."
3280|"Cyperus alternifolius L."
3281|"Ptychosperma macarthurii (H.Wendl. ex H.J. Veitch) H. Wendl. ex Hook. f."
3282|"Tristellallateia australasiae A.Rich."
3283|"Galphimia gracilis Bartling"
3284|"Pentapetes phoenicea L."
3286|"Mesua ferrea L. var.coromandeliana (Wight) Singh"
3288|"Philonoptera violacea (Klotzsch) Shrire"
3289|"Wrightia coccinea (Roxb.) Sims"
3291|"Stenotaphrum dimidiatum (L.) Brongn."
3292|"Pennisetum pedicellatum Trin."
3293|"Livistona chinensis (Jacq.) R.Br."
3294|"Dypsis lutescens (H.Wendl.) Beentje & J.Dransf."
3295|"Dracaena fragrans (L.) Ker Gawl."
3296|"Heliconia ? humilis Jacq."
3297|"Putranjiva roxburghii Wall."
3298|"Euphorbia rothiana Spreng"
3300|"Bridelia crenulata Roxb."
3301|"Licania platypus (Hemsl.) Pittier"
3302|"Acacia ? longifolia (Andrews) Willd."
3304|"Bauhinia variegata L."
3305|"Artemisia nilagirica (C.B.Clarke) Pamp."
3307|"Gardenia jasminoides Ellis"
3310|"Handroanthus chrysotrichus (Mart. ex DC.) Mattos"
3311|"Radermachera ? pinnata"
3312|"Torenia fournierii Linden ex Fourn."
3313|"Mascarhenasia arborescens A.DC."
3315|"Clusia ? rosea Jacq."
3318|"Jasminum flexile Vahl"
3320|"Anogeissus ? pendula Edgew."
3322|"Coulteria cubensis (Greenm.) Sotuyo et G.P. Lewis"
3324|"Neolamarckia cadamba (Roxb.) Bosser"
3325|"Ochna obtusata DC. var. obtusata"
3329|"Philodendron erubescens Schott"
3330|"Solanum wrightii Benth."
3331|"Thunbergia grandiflora (Rottler) Roxb."
3332|"Rotheca microphylla (Blume) Callm. et Phillipson"
3333|"Duranta erecta L."
3335|"Schizolobium parahyba (Vell.) S.F.Blake"
3336|"Sedum sp."
3340|"Christia vespertilionis (L.f.) Bakh.f."
3341|"Ormocarpum trachycarpum (Taub.) Harms"
3342|"Hibiscus ? calyphyllus Cav."
3343|"Passiflora caerulea L."
3344|"Mitracarpus hirtus (L.) DC."
3345|"Mitragyna parvifolia (Roxb.) Korth. var. parvifolia"
3346|"Billbergia nutans H.Wendl ex Regel"
3347|"Syzygium kurzii (Duthie) N.P. Balakr."
3349|"Senna surattensis (Burm.f.) Irwin et Barneby"
3353|"Excoecaria cochinchinensis Lour."
3358|"Combretum padoides Engl. & Diels ?"
3359|"Rhus sinuata Thunb."
3360|"Rhus mysorensis Don"
3361|"Maytenus sp."
3362|"Mitragyna sp."
3363|"Erythroxylum sp."
3364|"Diospyros sp."
3365|"Coreopsis sp."
3366|"Cestrum aurantiacum Lindl."
3367|"Cestrum nocturnum L."
3370|"Gustavia sp."
3371|"Melia dubia Cav."
3373|"Brownea coccinea Jacq."
3374|"Handroanthus impetiginosus (Mart. ex DC.) Standl."
3376|"Bauhinia x blakeana S.T.Dunn."
3378|"Clusia sp."
3379|"Dombeya sp."
3380|"Dombeya burgessiae Gerrard ex Harv."
3381|"Tristellateia australasiae A.Rich."
3383|"Alpinia galanga Sw."
3384|"Basella sp."
3385|"Sesamum indicum L."
3386|"Desmodium pulchellum (L.) Benth."
3387|"Ravenia spectabilis (Lindl.) Planch.ex Griseb."
3388|"Hedyotis stricta"
3389|"Lagenaria siceraria (Molina) Standley"
3390|"Polycarpon prostratum (Forsskal) Aschers.et Schweinf."
3391|"Tacca leontopetaloides (L.) Kuntze"
3392|"Abrus pulchellus Wall. ex Thwaites"
3394|"Colona floribunda (Kurz) Craib"
3395|"Thunbergia sp."
3396|"Citrus sp."
3398|"Stenosiphonium sp."
3399|"Sansevieria cylindrica"
3400|"Coreopsis grandiflora Hogg ex Sweet"
3402|"Psychotria octosulcata ?"
3403|"Litsea sp."
3404|"Stachytarpheta mutabilis"
3405|"Flacourtia sp."
3406|"Citrus x limon (L.) Osbeck"
3407|"Chamaecrista sp."
3408|"Heliconia sp."
3410|"Cassia sp."
3411|"Pennisetum glaucum (L.) R. Br."
3414|"Shuteria vestita (Wall.) Wight et Arn."
3415|"Toxocarpus kleinii Wight et Arn."
3418|"Gustavia superba (Kunth) O.Berg."
3419|"Dombeya x cayeuxii Andr? ?"
3420|"Pontederia sp."
3421|"Kydia calycina Roxb."
3423|"Indigofera astragalina DC."
3424|"Gomphrena sp."
3425|"Mussaenda erythrophylla Schumach. et Thonn."
3426|"Echinochloa oryzoides (Ard.) Fritsch"
3428|"Nothopegia ? sp."
3431|"Holarrhena floribunda (G.Don) Dur. et Schinz"
3432|"Lagerstroemia speciosa (L.) Pers."
3433|"Tabernaemontana sphaerocarpa Blume"
3434|"Solanum diphyllum L."
3435|"Calliandra surinamensis Benth."
3436|"Calliandra houstoniana (Mill.) Standl."
3437|"Bulbostylis barbata (Rottb.) C.B.Clarke subsp. pulchella (Thwaites) T.Koyama"
3438|"Grewia rhamnifolia Roth"
3439|"Hygrophyla balsamica"
3440|"Hygrophyla balsamica (L.f.) Raf."
3443|"Hydrilla sp."
3445|"Xanthium indicum J.K?nig"
3446|"Ecbolium viride (Forssk.) Alston"
3447|"Synedrella nodiflora (L.) Gaertn."
3448|"Oldenlandia herbacea (L.) Roxb."
3449|"Blumea sp."
3450|"Brassica oleracea L."
3452|"Grevillea banksii R.Br."
3453|"Horsfieldia sp."
3454|"Mitrecarpus hirtus (L.) DC."
3457|"Stachytarpheta mutabilis (Jacq.) Vahl"
3459|"Psychotria octosulcata W.A Talbot."
3462|"Oldenlandia caerulea"
3463|"Dracaena angolensis (Welw. ex Carriere) Byng. et Christenh."
3464|"Fimbristylis ferruginea (L.) Vahl"
3467|"Pereskia aculeata milld."
3468|"Oldenlandia caerulea (Wight et Arn.) Gamble"
3469|"Mollugo lotoides (L.) Kuntze"
3470|"Mollugo oppositifolia L."
3471|'"Allamanda cathartica L. cv. "Stansil''s Double""'
3472|"Sphenoclea zeylanica Gaertn."
3473|"Tabebuia avellanedae Lorentz ex Griseb. ??"
3474|"Mussaenda flava (Verdcourt) Bakh.f."
3476|"Homalium sp."
3477|"Euphorbia rothiana Spreng."
3478|"Vitex sp."
3479|"Millettia puguensis Gillett"
3482|"Limnophila heterophylla (Roxb.) Benth."
3484|"Cordia alba (Jacq.) Roemer et Schult."
3485|"Tabebuia aurea (Silva Manso) Benth. et Hook.f. ex S. Moore"
3486|"Polycarpon prostratum (Forssk.) Aschers. et Schweinf."
3487|"Lindernia crustacea (L.) F.M?ll."
3488|"Securinega leucopyrus (Willd.) M?ll.Arg."
3489|"Hibiscus micranthus L. f."
3490|"Digitaria bicornis (Lam.) Roemer et Schult."
3492|"Pergularia daemia (Forssk.) Chiov."
3493|"Phyllanthus reticulatus Poir."
3495|"Scolopia crenata (Wight et Arn.) D.Clos"
3496|"Cleome aspera J.K?nig ex DC."
3497|"Dypsis lutescens (H.Wendl.) Beentje et J.Dransf."
3498|"Premna corymbosa Rottler"
3499|"Combretum padoides Engl. et Diels ?"
3500|"Tournefortia tetrandra"
3502|"Centrosema pubescens Benth."
3504|"Tournefortia tetrandra Blume"
3505|"Ellipanthus tomentosus Kurz"
3506|"Ellipanthus tomentosus Kurz ?"
3507|"Labramia bojeri A.DC."
3508|"Cleome angustifolia Forssk."
3509|"Allium sp."
3510|"Crateva adansonii var odora"
3512|"Gymnosporia senegalensis (Lam.) Loes"
3513|"Najas"
3515|"Shoea roxburghii G. Don"
3518|"Mussaenda glabrata"
3520|"Eragrostis gangetica (Roxb.) Steud."
3521|"Blyxa aubertii L.C. Richard var. aubertii"
3523|"Allophylus serratus (Roxb.) Kurz"
3525|"Alternanthera ficoidea Griseb."
3526|"Senna pallida (Vahl) Irwin et Barneby"
3527|"Canthium coromandelicum (Burm.f.) Alston"
3528|"Oldenlandia affinis (Roemer et Schult.) DC."
3529|"Oldenlandia pusilla Rottl."
3530|"Kohautia gracilis (Wall.) DC."
3532|"Oldenlandia umbellata L."
3533|"Oldenlandia swertioides Hook.f."
3534|"Oldenlandia alata J.K?nig ex Roxb."
3535|"Hellenia speciosa (J. K?nig) S.R. Dutta"
3536|"Volkameria inermis L."
3539|"Mitragyna tubulosa (Arn.) Kuntze"
3540|"Cryptolepis buchanani Roemer et Schult."
3542|"Joannesia principes Vell."
3546|"Hedyotis graminifolia L.f."
3547|"Pterospermum suberifolium Lam."
3548|"Hedyotis puberula (G.Don) Arn."
3549|"Ruellia prostrata Poir."
3550|"Eranthemum pulchellum Andrews"
3552|"Justicia glabra oerstedii Leonard"
3554|"Dicliptera paniculata (Forssk.) I. Darbysh"
3555|"Phaulopsis imbricata (Forssk.) Sweet"
3556|"Thunbergia laevis Wall. ex Nees"
3558|"Agave amica (Medik.) Thiede et Govaerts"
3559|"Amaranthus cristatus Norhona"
3560|"Celosia cristata L."
3561|"Psilotrichum patulum (Willd.) I.M. Turner"
3564|"Semecarpus kurzii Engl."
3566|"Huberantha cerasoides (Roxb.) Chaowasku"
3567|"Polyalthia coffeoides (Hook.f. et Thomson) Thwaites"
3568|"Uvaria narum (Dunal) Blume"
3569|"Foeniculum vulgare Mill."
3570|"Anodendron paniculatum (Roxb.) A.DC."
3571|"Cerbera odollam Gaertn."
3572|"Cucurbita sp."
3573|"Cucumis sp."
3574|"Cassia javanica L. var. indochinensis Gagnep."
3576|"Capsicum annuum L."
3578|"Mussaenda glabrata (Hook.f.) Hutch. ex Gamble"
3581|"Cananga odorata (Lam.) Hook.f. et Thomson var. fruticosa (Craib) Sinclair"
3582|"Potamogeton nodosus Poir."
3585|"Shorea roxburghii G. Don"
3586|"Ficus drupacea Thunb. var pubescens (Roth.) Corner"
3587|"Crescentia sp."
3588|"Ipomoea aquatica Forssk."
3589|"Chrysopogon fulvus (Spreng.) Chiov."
3591|"Roupellia grata Wall. et Hook. ex Benth."
3592|"Tarenna asiatica (L.) Kuntze ex K.Schum."
3595|"Celtis philippensis Blanco var. wightii (Planch.) Soep."
3596|"Chrysopogon verticillatus (Roxb.) Trin. ex Steud."
3598|"Citrullus lanatus (Thunb.) Matsumura et Nakai"
3601|"Nesaea prostrata (Hamilton ex Dillwyn) Suresh"
3602|"Mussaenda tomentosa Wight ex Wall."
3603|"Psydrax dicoccos Gaertn."
3604|"Ipomoea sagittifolia Burm f,"
3605|"Passiflora auriculata HBK ?"
3606|"Hedyotis cyanantha Kurz"
3607|"Spermacoce ramanii Sivarajan et Nair"
3608|"Hedyotis swertioides Hook.f."
3609|"Corchorus depressus (L.) Vicary"
3611|"Stylosanthes sp,"
3612|"Physalis sp."
3616|"Neptunia sp."
3617|"Mundulea sericea (Willd.) A.Chev."
3619|"Eucalyptus sideroxylon A. Cunn. ex Wools"
3620|"Anogeissus sericea Brandis"
3622|"Dopatrium sp"
3623|"Bergia capensis L."
3624|"Vitex trifolia L."
3625|"Eleocharis spiralis (Rottb.) Roemer et Schult."
3626|"Pachygone ovata (Poir.) Diels"
3627|"Pleurostylia opposita (Wall.) Alston"
3628|"Leucas lavandulifolia Sm."
3629|"Neptunia plena Benth."
3630|"Stylosanthes humilis HBK"
3631|"Corchorus urticifolius Wight et Arn."
3632|"Stylosanthes humilis HBK."
3633|"Diospyros peregrina (Gaertn.) G?rke"
3634|"Leucas stricta Wall. ex Benth."
3635|"Leucas zeylanica (L.) R.Br. var zeylanica"
3636|"Terminalia bellirica (Gaertn.) Roxb."
3637|"Benincasa hispida (Thunb.) Cogn."
3638|"Phoenix pusilla Gaertn."
3640|"Mollugo sp."
3641|"Pittosporum tobira (Thunb.) Ait."
3642|"Acacia ampliceps Maslin"
3643|"Morinda coreia Buch.-Ham."
3644|"Bauhinia acuminata L."
3649|"Plectranthus amboinicus (Lour.) Spreng."
3650|"Crinum sp."
3653|"Hygrophila auriculata (Schumach.) Heine"
3654|"Thunbergia grandiflora (Roxb. ex Rottler) Roxb."
3655|"Dracontomelon puberulum Miq."
3656|"Najas sp."
3657|"Polyalthia jenkinsii (Hook.f. et Thomson) Hook.f. et Thomson"
3658|"Holarrhena antidysenterica (Roxb. ex Fleming) Wall."
3660|"Holarrhena pubescens (Buch.-Ham.) Wall."
3661|"Hunteria zeylanica (Retz.) Gardn. ex Thwaites"
3662|"Kopsia fruticosa (Ker-Gawler) A.DC."
3663|"Ochrosia oppositifolia (Lam.) K.Schum."
3664|"Crinum bulbispermum (Burm. f.) Milne-Redh. et Schweick."
3665|"Aponogeton crispus Thunb."
3666|"Theriophonum minutum (Willd.) Baill."
3668|"Aristolochia bracteolata Lam."
3669|"Caralluma adscendens (Roxb.) R.Br."
3670|"Caralluma adscendens (Roxb.) R.Br var. attenuata (Wight) Gravely et Mayuranathan"
3671|"Boucerosia indica (Wight et Arn.) Plowes"
3672|"Caralluma umbellata (Roxb.) Haw."
3673|"Ceropegia andamanica Sreek., Veenakumari et Prashanth"
3674|"Gymnema sylvestre (Retz.) Schult."
3675|"Hoya parasitica (Roxb.) Wall. ex Wight"
3676|"Oxystelma esculentum (L.f.) Sm."
3677|"Sarcolobus carinatus Wall."
3678|"Secamone emetica (Retz.) R.Br. ex Schult."
3679|"Telosma cordata (Burm.f.) Merr."
3680|"Eupatorium adenophorum Spreng."
3681|"Blumea membranacea Wall. ex DC."
3682|"Chromolaena odorata (L.) R.M. King et H. Rob."
3683|"Galinsoga quadriradiata Ruiz et Pavon"
3684|"Grangea maderaspatana (L.) Poir."
3685|"Helichrysum bracteatum (Vent.) Andrews"
3686|"Kleinia grandiflora (Wall. ex DC.) N.  Rani"
3687|"Sigesbeckia orientalis L."
3688|"Vernonia elliptica DC."
3689|"Avicennia marina (Forssk.) Vierh."
3690|"Impatiens chinensis L."
3691|"Dolichandrone falcata (Wall. ex DC.) Seem."
3693|"Dolichandrone spathacea (L.f.) K.Schum."
3694|"Haplophragma adenophyllum (DC.) Dop"
3695|"Kigelia africana (Lam.) Benth."
3696|"Macfadyena unguis-cati (L.) A.H. Gentry"
3697|"Oroxylum indicum (L.) Vent."
3698|"Bignonia magnifica W. Bull"
3699|"Stereospermum colais (Buch.-Ham. ex Dillwyn) Mabb."
3700|"Tecomaria capensis (Thunb.) Spach"
3701|"Pseudobombax ? munguba"
3702|"Cordia dichotoma G.Forst."
3704|"Heliotropium ovalifolium Forssk."
3705|"Myosotis sylvatica Ehrh. ex Hoffm."
3706|"Tournefortia ovata Wall. ex G.Don"
3707|"Brassica juncea (L.) Czern."
3708|"Capsella bursa-pastoris (L.) Medik."
3709|"Afzelia bijuga (Colebr.) A.Gray"
3710|"Lysiphyllum hookeri (F.M?ll.) Pedley"
3711|"Senna septemtrionalis (Viv.) Irwin et Barneby var. pubescens (Singh) Singh"
3712|"Cassia javanica L. subsp. javanica"
3714|"Senna montana (B.Heyne ex Roth) Singh"
3715|"Cassia javanica L.var. indochinensis Gagnep."
3717|"Chamaecrista kleinii (Wight et Arn.) Singh"
3718|"Chamaecrista nictitans (L.) Moench. ssp. patellaria (Colla.) Irwin et Barneby"
3719|"Secamone andamanica Goel et Vasud."
3720|"Genianthus laurifolius (Roxb.) Hook.f."
3721|"Cryptolepis sinensis (Lour.) Merr."
3722|"Terminalia manii King"
3723|"Dysoxylum densiflorum Miq."
3724|"Dioscorea vexans Prain et Burkill"
3725|"Chamaecrista pumila (Lam.) K. Larsen"
3726|"Cynometra iripa Kostel."
3727|"Senna hirsuta (L.) Irwin et Barneby"
3728|"Capparis rotundifolia Rottler"
3729|"Maerua oblongifolia (Forssk.) A.Rich."
3730|"Lonicera leschenaultii Wall."
3731|"Casuarina equisetifolia L."
3732|"Loeseneriella africana (Willd.) Wilczek"
3733|"Maytenus ovata (Wall. ex Wight et Arn.) Loes."
3734|"Suaeda maritima (L.) Dumort."
3735|"Suaeda monoica Forssk. ex J.Gmelin"
3736|"Calycopteris floribunda (Roxb.) Poir."
3737|"Combretum chinense G.Don"
3738|"Terminalia arjuna (Roxb. ex DC.) Wight et Arn."
3739|"Terminalia bialata Steud."
3740|"Commelina attenuata J.K?nig ex Vahl"
3741|"Commelina indehiscens E.Barnes"
3742|"Cyanotis axillaris (L.) D. Don ex Sweet"
3743|"Vitex diversifolia Kurz ex C.B.Clarke"
3744|"Ficus nervosa Heyne ex Roth"
3745|"Ficus nervosa B.Heyne ex Roth"
3746|"Sterculia rubiginosa Vent."
3747|"Dopatrium junceum (Roxb.) Buch.-Ham. ex Benth."
3748|"Eleocharis geniculata (L.) Roemer et Schult."
3751|"Cyanotis papilionacea (L.) Schult. et Schult. f."
3752|"Cyanotis pilosa Schult. et Schult. f."
3753|"Cyanotis tuberosa (Roxb.) Schult. et Schult. f."
3754|"Murdannia spirata (L.) Br?ckner"
3755|"Murdannia vaginata (L.) Br?ckner"
3757|"Argyreia cymosa (Roxb.) Sweet"
3759|"Ipomoea asarifolia (Desr.) Roemer et Schult."
3760|"Ipomoea coptica (L.) Roemer et Schult."
3761|"Ipomoea macrantha Roemer et Schult."
3762|"Ipomoea staphylina Roemer et Schult."
3763|"Distimake aegyptius (L.) A.R. Sim?es et Staples"
3764|"Cocculus hirsutus (L.) W. Theob."
3766|"Glycosmis mauritiana (Lam.) Tanaka"
3769|"Bulbostylis puberula (Poir.) Kunth ex C.B.Clarke"
3770|"Cyperus alopecuroides Rottb."
3771|"Cyperus tenuispica Steud."
3772|"Eleocharis acutangula (Roxb.) Schult."
3773|"Eleocharis retroflexa (Poir.) Urban"
3774|"Fimbristylis bisumbellata (Forssk.) Bubani"
3775|"Fimbristylis dichotoma (L.) Vahl subsp. podocarpa (Nees et Meyen) T.Koyama"
3776|"Fimbristylis tenera Roemer et Schult."
3777|"Hypolytrum nemorum (Vahl) Spreng."
3778|"Kyllinga nemoralis (J.R.Forst. et G.Forst.) Dandy ex Hutch. et Dalziel"
3779|"Cyperus dubius Rottb."
3780|"Schoenoplectiella lateriflora (J.F. Gmel.) Lye"
3781|"Schoenoplectus senegalensis (Hochstetter ex Steud.) Palla ex Raynal"
3782|"Ceratophyllum muricatum Chamisso subsp. muricatum"
3783|"Nitella acuminata Braun."
3785|"Schoenoplectus grossus (L.f.) Palla"
3786|"Dillenia suffruticosa (Griffith) Martelli"
3787|"Dioscorea tomentosa J.K?nig ex Spreng."
3788|"Dipterocarpus grandiflorus (Blanco) Blanco"
3789|"Chamaecrista rotundifolia (Pers.) Greene"
3790|"Dracaena thwaitesii Regel"
3791|"Dracaena roxburghiana (Schult. et Schult. f.) Byng et Chaistenh."
3792|"Diospyros ebenum J.K?nig ex Retz."
3793|"Diospyros undulata Wall."
3794|"Eriocaulon odoratum Dalzell"
3795|"Eriocaulon thwaitesii K?rnicke"
3796|"Acalypha paniculata B.Heyne ex Wall."
3797|"Actephila excelsa (Dalzell) M?ll.Arg."
3798|"Breynia vitis-idaea (Burm.f.) C.E.C.Fischer"
3799|"Chrozophora plicata (Vahl) Adr.Juss. ex Spreng."
3800|"Cleistanthus myrianthus (Hassk.) Kurz"
3801|"Codiaeum variegatum (L.) Blume var. variegatum"
3802|"Croton bonplandianus Baill."
3803|"Drypetes assamica (Hook.f.) Pax et Hoffm."
3804|"Euphorbia atoto G.Forst."
3805|"Euphorbia elegans Spreng."
3806|"Euphorbia heyneana Spreng."
3807|"Flueggia virosa (Willd.) Baill."
3808|"Givotia rottleriformis Griffith ex Wight"
3809|"Glochidion hirsutum M?ll.Arg."
3810|"Cleistanthus myrianthus (Hassk.) Kurz var. attenuatus Tabl."
3811|"Jatropha integerrima Jacq."
3812|"Abutilon pannosum (G.Forst.) Schldl."
3813|"Macaranga tanarius (L.) M?ll.Arg."
3814|"Mallotus peltatus (Geisel.) M?ll.Arg."
3816|"Mallotus repandus (Willd.) M?ll.Arg."
3817|"Mallotus rhamnifolius M?ll.Arg."
3818|"Mallotus resinosus (Blanco) Merr."
3819|"Manihot carthagenensis (Jacq.) M?ll.Arg. subsp. glaziovii (M?ll.Arg.) Allem"
3820|"Phyllanthus amarus K.Schum. et Thonn."
3821|"Phyllanthus columnaris M?ll.Arg."
3822|"Phyllanthus virgatus G.Forst."
3823|"Phyllanthus wightianus M?ll.Arg."
3824|"Sauropus quadrangularis (Willd.) M?ll.Arg."
3825|"Microstachys chamaelea (L.) M?ll.Arg."
3826|"Suregada angustifolia (M?ll.Arg.) Airy Shaw"
3827|"Suregada multiflora (A.Juss.) Baill."
3828|"Tragia plukenetii Radcl.-Sm."
3829|"Canavalia rosea (Sw.) DC."
3830|"Castanospermum australe A.Cunn. ex Mudie"
3831|"Canavalia sp."
3832|"Dichanthium sp."
3833|"Crotalaria angulata Mill."
3834|"Crotalaria pallida Dryand. ex Aiton"
3835|"Crotalaria pusilla B.Heyne ex Roth"
3836|"Crotalaria rubiginosa Willd."
3837|"Dalbergia lanceolaria L.f. subsp. paniculata (Roxb.) Thoth."
3838|"Desmodium ferrugineum Wall. ex Thwaites"
3839|"Desmodium gangeticum (L.) DC."
3840|"Desmodium umbellatum (L.) DC."
3841|"Dicerma biarticulatum (L.) DC."
3842|"Galactia tenuiflora (Klein ex Willd.) Wight et Arn."
3843|"Galactia tenuiflora (Klein ex Willd.) Wight et Arn. var. lucida Baker"
3844|"Indigofera longiracemosa Boivin ex Baill."
3845|"Lonchocarpus sericeus (Poir.) H.B.K."
3846|"Dracontomelon dao (Blanco) Merr. et Rolfe"
3847|"Ochrosia oppositifolia (Lam.) K. Schum."
3848|"Intsia bijuga (Colebr.) O. Kuntz"
3849|"Calophyllum soulattri Burm.f"
3850|"Combretum porterianum (C.B.Clarke) Wall. ex Craib."
3851|"Dipterocarpus alatus Roxb. ex G.Don"
3852|"Elaeocarpus tectorius (Lour.) Poiret"
3853|"Dendrolobium umbellatum (L.) Benth."
3854|"Mucuna nigricans (Lour.) Steud."
3855|"Fagraea racemosa Jack et Wall."
3856|"Ficus magnoliaefolia Blume"
3858|"Millettia peguensis Ali"
3859|"Ormocarpum cochinchinense (Lour.) Merr,"
3860|"Rhynchosia capitata (B.Heyne ex Roth) DC."
3861|"Sesbania grandiflora (L.) Poir."
3862|"Teramnus labialis (L.f.) Spreng."
3864|"Vigna unguiculata (L.) Walp ssp. cylindrica (L.) van Eseltine"
3865|"Xeroderris stuhlmannii (Taub.) Mend. et Sousa"
3866|"Casearia tomentosa Roxb."
3867|"Casearia zeylanica (Gaertn.) Thwaites"
3868|"Oncoba spinosa Forssk."
3869|"Ryparosa javanica (Blume) Kurz ex Koord. et Valet"
3870|"Scolopia cf. crenata (Wall. et A.) Clos"
3871|"Dicentra spectabilis (L.) Lemaire"
3872|"Scaevola taccada (Gaertn.) Roxb."
3874|"Crotalaria speciosa B.Heyne ex Roth"
3875|"Hedychium sp."
3878|"Jasminum angustifolium (L.) Willd. var.angustifolium"
3879|"Crinum asiaticum L."
3880|"Drimia indica (Roxb.) Jessop"
3881|"Blyxa octandra (Roxb.) Planch. ex Thwaites"
3882|"Nechamandra alternifolia (Roxb. ex Wight) Thwaites"
3883|"Curculigo orchioides Gaertn."
3884|"Pyrenacantha volubilis Hook."
3885|"Anisochilus carnosus (L.f.) Wall. ex Benth."
3886|"Platostoma menthoides (L.) A.J. Paton"
3887|"Leucas hirta (B.Heyne ex Roth) Spreng."
3888|"Ocimum basilicum L. var. thyrsiflorum Benth."
3889|"Plectranthus barbatus Andr."
3890|"Plectranthus deccanicus Briq."
3891|'"Salvia coccinea Buch''holz ex Eth."'
3892|"Actinodaphne hookeri Meisn."
3893|"Cinnamomum malabatrum (Burm.f.) J.Presl"
3894|"Cinnamomum verum J.Presl"
3895|"Persea americana Mill."
3897|"Phoebe wightii Meisn."
3898|"Strychnos acuminata Wall."
3899|"Taxillus heyneanus (Schult.) Danser"
3901|"Pemphis acidula J.R.Forst. et G.Forst."
3902|"Rotala densiflora (Roth ex Roemer et Schult.) Koehne"
3903|"Rotala rosea (Poir.) C.D.K.Cook"
3904|"Abelmoschus ficulneus (L.) Wight et Arn. ex Wight"
3905|"Hibiscus purpureus Forssk."
3906|"Sida cordata (Burm.f.) Borss. Waalk."
3907|"Thespesia populnea (L.) Sol. ex Corr?a"
3908|"Urena lobata L. subsp. sinuata (L.) Borss. Waalk."
3909|"Polygala jacobii Chandrab."
3910|"Pennisetum polystachyon (L.) Schult."
3911|"Aglaia elaeagnoidea (A.Juss.) Benth."
3912|"Aglaia silvestris (M.Roem.) Merr."
3913|"Aphanamixis polystachya (Wall.) R.Parker"
3914|"Azadirachta indica A.Juss."
3915|"Toona ciliata M.Roem."
3916|"Chukrasia tabularis A.Juss."
3917|"Walsura trifoliolata (A.Juss.) Harms"
3918|"Xylocarpus granatum J.K?nig"
3919|"Xylocarpus moluccensis (Lam.) M.Roem."
3920|"Cassine sp."
3921|"Cocculus hirsutus (L.) W.Theob."
3922|"Acacia concinna (Willd.) DC."
3924|"Acacia nilotica (L.) Del. subsp. indica (Benth.) Brenan"
3925|"Albizia amara (Roxb.) Boivin"
3926|"Albizia guachepele (Kunth) Dugand"
3927|"Albizia chinensis (Osb.) Merr."
3928|"Polyalthia corymbosa"
3930|"Entada rheedii Spreng."
3932|"Nelumbo nucifera Gaertn."
3934|"Neptunia oleracea Lour."
3935|"Parkia biglobosa Jacq."
3936|"Prosopis cineraria (L.) Druce"
3937|"Mollugo disticha (L.) Ser."
3939|"Artocarpus gomezianus Wall. ex Tr?cul"
3940|"Ficus copiosa Steud."
3941|"Ficus tinctoria G.Forst."
3942|"Ficus tinctoria G.Forst. ssp. gibbosa (Blume) Corner"
3943|"Ficus tinctoria G.Forst. ssp. parasitica (Willd.) Corner"
3944|"Streblus taxoides (B.Heyne ex Roth) Kurz"
3945|"Horsfieldia irya (Gaertn.) Warb."
3946|"Ardisia wightiana (Wall. ex  A.DC.) Mez"
3947|"Embelia tsjeriam-cottam (Roemer et Schult.) A.DC."
3948|"Callistemon viminalis (Gaertn.) Don ex Loudon"
3949|"Eucalyptus ? crebra F. M?ll."
3950|"Eucalyptus bigalerita F.M?ll."
3951|"Eucalyptus crebra F. M?ll."
3952|"Eucalyptus diversicolor F. M?ll."
3953|"Eucalyptus macarthurii H.Deane et Maiden"
3954|"Corymbia ptychocarpa (F.M?ll.) L.A.S. Johnson"
3955|"Eucalyptus staigeriana F.M?ll. ex F.M. Bailey"
3956|"Corymbia torelliana (F.M?ll.) K.D. Hill et L.A.S. Johnson"
3957|"Dichanthium annulatum (Forssk.) Stapf"
3958|"Premna latifolia Roxb. var. viburnoides (Wall.) C.B.Clarke"
3959|"Najas graminea Delile"
3961|"Vitex peduncularis Wall. ex Schauer"
3966|"Cryptocarya buchananii"
3967|"Phyllanthus wightianus M?ll. Arg."
3968|"Argyreia cuneata (Willd.) Ker Gawler"
3969|"Helicanthes sp"
3974|"Rotala sp."
3975|"Luisia tenuifolia Blume"
3976|"Morinda umbellata L."
3978|"Asystasia sp"
3979|"Tephrosia longirace mosce"
3981|"Chlorophytum malabaricum Baker"
3982|"Lantana camara L. var. splendens (Medik.) Moldenke"
3983|"Vernonia sp"
3984|"Diospyros ovalifolia Wight"
3986|"Byttneria herbacea Roxb."
